# model	fn	r	valid	nonman	chi	genus	comp	v	e	f	warn	tol	runs	distinct	agree	secs	bin	nmvert	throat	wantcomp
box_step	def	1.5	VALID	0	2	0	1	340	1014	676	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
box_step	def	2.0	VALID	0	2	0	1	449	1341	894	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib	def	def	VALID	0	2	0	1	522	1560	1040	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
rib	def	0.2	VALID	0	2	0	1	549	1641	1094	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib	def	0.3	VALID	0	2	0	1	592	1770	1180	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib	def	0.5	VALID	0	2	0	1	578	1728	1152	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib	def	0.8	VALID	0	2	0	1	577	1725	1150	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
rib	def	0.9	VALID	0	2	0	1	583	1743	1162	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib	def	1.0	VALID	0	2	0	1	574	1716	1144	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib	def	2.0	VALID	0	2	0	1	598	1788	1192	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
thin_slab	def	def	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
thin_slab	def	0.2	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
thin_slab	def	0.3	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
thin_slab	def	0.5	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
thin_slab	def	0.8	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
thin_slab	def	0.9	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
thin_slab	def	1.0	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
thin_slab	def	1.5	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
thin_slab	def	2.0	VALID	0	2	0	1	24	66	44	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
pocket	def	def	VALID	0	2	0	1	304	906	604	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pocket	def	0.2	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pocket	def	0.3	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
pocket	def	0.5	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pocket	def	0.8	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pocket	def	0.9	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
pocket	def	1.0	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pocket	def	1.5	VALID	0	2	0	1	208	618	412	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
pocket	def	2.0	VALID	0	2	0	1	304	906	604	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
chamfer_box	def	def	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
chamfer_box	def	0.2	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
chamfer_box	def	0.3	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
chamfer_box	def	0.5	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
chamfer_box	def	0.8	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
chamfer_box	def	0.9	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
chamfer_box	def	1.0	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
chamfer_box	def	1.5	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
chamfer_box	def	2.0	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
brush_one_edge	def	def	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
brush_one_edge	def	0.2	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
brush_one_edge	def	0.3	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
brush_one_edge	def	0.5	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
brush_one_edge	def	0.8	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
brush_one_edge	def	0.9	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
brush_one_edge	def	1.0	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
brush_one_edge	def	1.5	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
brush_one_edge	def	2.0	VALID	0	2	0	1	8	18	12	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
cube_control	def	def	VALID	0	2	0	1	288	858	572	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cube_control	def	0.2	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
cube_control	def	0.3	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cube_control	def	0.5	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cube_control	def	0.8	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
cube_control	def	0.9	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cube_control	def	1.0	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
cube_control	def	1.5	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
cube_control	def	2.0	VALID	0	2	0	1	288	858	572	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
mixed_fn	def	def	VALID	0	2	0	1	553	1653	1102	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
mixed_fn	def	0.2	VALID	0	2	0	1	572	1710	1140	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
mixed_fn	def	0.3	VALID	0	2	0	1	570	1704	1136	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
mixed_fn	def	0.5	VALID	0	2	0	1	556	1662	1108	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
mixed_fn	def	0.8	VALID	0	2	0	1	554	1656	1104	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
mixed_fn	def	0.9	VALID	0	2	0	1	556	1662	1108	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
mixed_fn	def	1.0	VALID	0	2	0	1	553	1653	1102	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
mixed_fn	def	1.5	VALID	0	2	0	1	554	1656	1104	1	1e-6	3	1	yes	4	fd3dec78	0	-	1
mixed_fn	def	2.0	VALID	0	2	0	1	572	1710	1140	1	1e-6	3	1	yes	3	fd3dec78	0	-	1
rib_into_boss	def	def	VALID	0	2	0	1	261	777	518	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib_into_boss	8	def	VALID	0	2	0	1	144	426	284	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib_into_boss	10	def	VALID	0	2	0	1	161	477	318	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
rib_into_boss	12	def	VALID	0	2	0	1	173	513	342	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib_into_boss	14	def	INVALID	3	4	n/a	1	222	660	442	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib_into_boss	16	def	VALID	0	2	0	1	230	684	456	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
rib_into_boss	19	def	VALID	0	2	0	1	244	726	484	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib_into_boss	24	def	VALID	0	2	0	1	270	804	536	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib_into_boss	26	def	VALID	0	2	0	1	441	1317	878	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
rib_into_boss	32	def	INVALID	4	4	n/a	1	556	1664	1112	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib_into_boss	48	def	VALID	0	2	0	1	972	2910	1940	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib_into_boss	64	def	VALID	0	2	0	1	1512	4530	3020	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib_into_boss	def	0.2	VALID	0	2	0	1	346	1032	688	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
rib_into_boss	def	0.3	VALID	0	2	0	1	334	996	664	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib_into_boss	def	0.5	VALID	0	2	0	1	300	894	596	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib_into_boss	def	0.8	VALID	0	2	0	1	222	660	440	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
rib_into_boss	def	0.9	VALID	0	2	0	1	222	660	440	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib_into_boss	def	1.0	VALID	0	2	0	1	222	660	440	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
rib_into_boss	def	1.5	VALID	0	2	0	1	222	660	440	0	1e-6	3	1	yes	3	fd3dec78	0	-	1
rib_into_boss	def	2.0	VALID	0	2	0	1	261	777	518	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
refused_neighbour	def	def	VALID	0	2	0	1	356	1062	708	2	1e-6	3	1	yes	4	fd3dec78	0	-	1
refused_neighbour	def	0.2	INVALID	1	2	n/a	1	357	1067	712	2	1e-6	3	1	yes	3	fd3dec78	0	-	1
refused_neighbour	def	0.3	VALID	0	2	0	1	355	1059	706	2	1e-6	3	1	yes	4	fd3dec78	0	-	1
refused_neighbour	def	0.8	INVALID	1	2	n/a	1	358	1070	714	2	1e-6	3	1	yes	4	fd3dec78	0	-	1
refused_neighbour	def	0.9	INVALID	1	2	n/a	1	358	1070	714	2	1e-6	3	1	yes	3	fd3dec78	0	-	1
refused_neighbour	def	1.0	INVALID	1	2	n/a	1	358	1070	714	2	1e-6	3	1	yes	4	fd3dec78	0	-	1
refused_neighbour	def	1.5	VALID	0	2	0	1	356	1062	708	2	1e-6	3	1	yes	4	fd3dec78	0	-	1
refused_neighbour	def	2.0	VALID	0	2	0	1	459	1371	914	2	1e-6	3	1	yes	3	fd3dec78	0	-	1
shallow_crease	def	def	VALID	0	4	0	2	1556	4656	3104	0	1e-6	3	1	yes	4	fd3dec78	0	-	2
shallow_crease	def	0.2	VALID	0	4	0	2	676	2016	1344	0	1e-6	3	1	yes	4	fd3dec78	0	-	2
shallow_crease	def	0.3	VALID	0	4	0	2	674	2010	1340	0	1e-6	3	1	yes	4	fd3dec78	0	-	2
shallow_crease	def	0.5	VALID	0	4	0	2	674	2010	1340	0	1e-6	3	1	yes	3	fd3dec78	0	-	2
shallow_crease	def	0.8	VALID	0	4	0	2	674	2010	1340	0	1e-6	3	1	yes	4	fd3dec78	0	-	2
shallow_crease	def	0.9	VALID	0	4	0	2	674	2010	1340	0	1e-6	3	1	yes	4	fd3dec78	0	-	2
shallow_crease	def	1.0	VALID	0	4	0	2	674	2010	1340	0	1e-6	3	1	yes	4	fd3dec78	0	-	2
shallow_crease	def	1.5	VALID	0	4	0	2	674	2010	1340	0	1e-6	3	1	yes	3	fd3dec78	0	-	2
shallow_crease	def	2.0	VALID	0	4	0	2	756	2256	1504	0	1e-6	3	1	yes	4	fd3dec78	0	-	2
cross	def	1.5	VALID	0	-2	2	1	1354	4068	2712	1	1e-6	3	1	yes	5	fd3dec78	0	0.01	1
cross	def	2.0	VALID	0	-6	4	1	1528	4602	3068	1	1e-6	3	1	yes	6	fd3dec78	0	0.01	1
hole_plate	def	def	VALID	0	0	1	1	328	984	656	0	1e-6	3	1	yes	5	fd3dec78	0	-	1
hole_plate	10	def	VALID	0	0	1	1	568	1704	1136	0	1e-6	3	1	yes	5	fd3dec78	0	-	1
hole_plate	12	def	VALID	0	0	1	1	440	1320	880	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
hole_plate	14	def	VALID	0	0	1	1	812	2436	1624	0	1e-6	3	1	yes	6	fd3dec78	0	-	1
hole_plate	16	def	VALID	0	0	1	1	664	1992	1328	0	1e-6	3	1	yes	5	fd3dec78	0	-	1
hole_plate	19	def	VALID	0	0	1	1	1212	3636	2424	0	1e-6	3	1	yes	6	fd3dec78	0	-	1
hole_plate	24	def	VALID	0	0	1	1	1040	3120	2080	0	1e-6	3	1	yes	6	fd3dec78	0	-	1
hole_plate	26	def	VALID	0	0	1	1	1760	5280	3520	0	1e-6	3	1	yes	7	fd3dec78	0	-	1
hole_plate	32	def	VALID	0	0	1	1	1512	4536	3024	0	1e-6	3	1	yes	7	fd3dec78	0	-	1
hole_plate	48	def	VALID	0	0	1	1	2748	8244	5496	0	1e-6	3	1	yes	10	fd3dec78	0	-	1
hole_plate	64	def	VALID	0	0	1	1	4360	13080	8720	0	1e-6	3	1	yes	15	fd3dec78	0	-	1
hole_plate	def	0.2	VALID	0	0	1	1	328	984	656	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
hole_plate	def	0.3	VALID	0	0	1	1	328	984	656	0	1e-6	3	1	yes	5	fd3dec78	0	-	1
hole_plate	def	0.5	VALID	0	0	1	1	328	984	656	0	1e-6	3	1	yes	4	fd3dec78	0	-	1
hole_plate	def	0.8	VALID	0	0	1	1	328	984	656	0	1e-6	3	1	yes	5	fd3dec78	0	-	1
hole_plate	def	0.9	VALID	0	0	1	1	328	984	656	0	1e-6	3	1	yes	5	fd3dec78	0	-	1
hole_plate	def	1.0	VALID	0	0	1	1	328	984	656	0	1e-6	3	1	yes	5	fd3dec78	0	-	1
hole_plate	def	2.0	VALID	0	0	1	1	424	1272	848	0	1e-6	3	1	yes	5	fd3dec78	0	-	1
