# model	fn	r	valid	nonman	chi	genus	comp	v	e	f	warn	tol	runs	distinct	agree	secs	bin	nmvert	throat	wantcomp
bevel_boss	def	0.8	VALID	0	2	0	1	348	1038	692	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	def	0.9	VALID	0	2	0	1	332	990	660	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	def	1.0	VALID	0	2	0	1	300	894	596	0	1e-6	3	1	yes	4	cec740d3	0	-	1
bevel_boss	def	2.0	VALID	0	2	0	1	212	630	420	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	def	def	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	8	def	VALID	0	2	0	1	156	462	308	0	1e-6	3	1	yes	3	cec740d3	0	-	1
cyl_control	10	def	VALID	0	2	0	1	160	474	316	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	12	def	VALID	0	2	0	1	192	570	380	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	14	def	VALID	0	2	0	1	280	834	556	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	16	def	VALID	0	2	0	1	160	474	316	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	19	def	VALID	0	2	0	1	228	678	452	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	24	def	VALID	0	2	0	1	336	1002	668	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	26	def	VALID	0	2	0	1	416	1242	828	0	1e-6	3	1	yes	3	cec740d3	0	-	1
cyl_control	32	def	VALID	0	2	0	1	576	1722	1148	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	48	def	VALID	0	2	0	1	1248	3738	2492	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	64	def	VALID	0	2	0	1	2176	6522	4348	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	def	0.2	VALID	0	2	0	1	540	1614	1076	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	def	0.3	VALID	0	2	0	1	360	1074	716	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	def	0.5	VALID	0	2	0	1	360	1074	716	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	def	0.8	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	def	0.9	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	cec740d3	0	-	1
cyl_control	def	1.0	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	3	cec740d3	0	-	1
cyl_control	def	1.5	VALID	0	2	0	1	180	534	356	0	1e-6	3	1	yes	4	cec740d3	0	-	1
