# tile	case	family	fn	col	op	valid	bnd	nonman	nmvert	chi	genus	comp	wantcomp	v	e	f	folds	warn	corners	class	tier	want_class	verdict_flags	tol	runs	distinct	secs	bin	camera
AC22b-R1-C1	AC22b	selection	stock	1	original	VALID	0	0	0	2	0	1	1	12	30	20	0	0		-		tube	OK	1e-6	1	1	0.10	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R1-C2	AC22b	selection	stock	2	fillet	VALID	0	0	0	2	0	1	1	200	594	396	0	0	tube=2 capTri=10 cap=0 coons=0 saddle=0 flat=0 fan=0 weld=40 none=0	tube	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	tube	OK	1e-6	1	1	0.11	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R1-C3	AC22b	selection	stock	3	chamfer	VALID	0	0	0	2	0	1	1	130	384	256	0	0	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=2 fan=10 weld=40 none=0	flat	tier=fullMitre welded=0 gate=0 curvedFans=1 wallWalk=1	tube	OK	1e-6	1	1	0.11	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R2-C1	AC22b	selection	8	1	original	VALID	0	0	0	2	0	1	1	12	30	20	0	0		-		tube	OK	1e-6	1	1	0.10	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R2-C2	AC22b	selection	8	2	fillet	VALID	0	0	0	2	0	1	1	200	594	396	0	0	tube=2 capTri=10 cap=0 coons=0 saddle=0 flat=0 fan=0 weld=40 none=0	tube	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	tube	OK	1e-6	1	1	0.11	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R2-C3	AC22b	selection	8	3	chamfer	VALID	0	0	0	2	0	1	1	130	384	256	0	0	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=2 fan=10 weld=40 none=0	flat	tier=fullMitre welded=0 gate=0 curvedFans=1 wallWalk=1	tube	OK	1e-6	1	1	0.11	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R3-C1	AC22b	selection	19	1	original	VALID	0	0	0	2	0	1	1	12	30	20	0	0		-		tube	OK	1e-6	1	1	0.10	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R3-C2	AC22b	selection	19	2	fillet	VALID	0	0	0	2	0	1	1	524	1566	1044	0	0	tube=2 capTri=10 cap=0 coons=0 saddle=0 flat=0 fan=0 weld=40 none=0	tube	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	tube	OK	1e-6	1	1	0.11	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R3-C3	AC22b	selection	19	3	chamfer	VALID	0	0	0	2	0	1	1	130	384	256	0	0	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=2 fan=10 weld=40 none=0	flat	tier=fullMitre welded=0 gate=0 curvedFans=1 wallWalk=1	tube	OK	1e-6	1	1	0.11	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R4-C1	AC22b	selection	32	1	original	VALID	0	0	0	2	0	1	1	12	30	20	0	0		-		tube	OK	1e-6	1	1	0.10	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R4-C2	AC22b	selection	32	2	fillet	VALID	0	0	0	2	0	1	1	974	2916	1944	0	0	tube=2 capTri=10 cap=0 coons=0 saddle=0 flat=0 fan=0 weld=40 none=0	tube	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	tube	OK	1e-6	1	1	0.11	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R4-C3	AC22b	selection	32	3	chamfer	VALID	0	0	0	2	0	1	1	130	384	256	0	0	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=2 fan=10 weld=40 none=0	flat	tier=fullMitre welded=0 gate=0 curvedFans=1 wallWalk=1	tube	OK	1e-6	1	1	0.11	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R5-C1	AC22b	selection	64	1	original	VALID	0	0	0	2	0	1	1	12	30	20	0	0		-		tube	OK	1e-6	1	1	0.11	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R5-C2	AC22b	selection	64	2	fillet	VALID	0	0	0	2	0	1	1	2790	8364	5576	0	0	tube=2 capTri=10 cap=0 coons=0 saddle=0 flat=0 fan=0 weld=40 none=0	tube	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	tube	OK	1e-6	1	1	0.12	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC22b-R5-C3	AC22b	selection	64	3	chamfer	VALID	0	0	0	2	0	1	1	130	384	256	0	0	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=2 fan=10 weld=40 none=0	flat	tier=fullMitre welded=0 gate=0 curvedFans=1 wallWalk=1	tube	OK	1e-6	1	1	0.11	9de6d8c0	43.223,-27.780,40.706,30,10,18.038
AC23-R1-C1	AC23	curved	stock	1	original	VALID	0	0	0	2	0	1	1	68	198	132	0	0		-		cap	OK	1e-6	1	1	0.11	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R1-C2	AC23	curved	stock	2	fillet	VALID	0	0	0	2	0	1	1	222	660	440	0	1	tube=0 capTri=0 cap=4 coons=0 saddle=0 flat=2 fan=0 weld=28 none=0	cap	tier=pullIn welded=0 gate=1 curvedFans=1 wallWalk=1	cap	OK	1e-6	1	1	0.13	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R1-C3	AC23	curved	stock	3	chamfer	VALID	0	0	0	2	0	1	1	166	492	328	0	1	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=0 fan=2 weld=32 none=0	fan	tier=pullIn welded=0 gate=1 curvedFans=1 wallWalk=1	cap	OK	1e-6	1	1	0.13	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R2-C1	AC23	curved	8	1	original	VALID	0	0	0	2	0	1	1	32	90	60	0	0		-		cap	OK	1e-6	1	1	0.11	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R2-C2	AC23	curved	8	2	fillet	VALID	0	0	0	2	0	1	1	244	726	484	0	0	tube=0 capTri=0 cap=8 coons=0 saddle=0 flat=0 fan=7 weld=30 none=0	cap	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	cap	OK	1e-6	1	1	0.11	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R2-C3	AC23	curved	8	3	chamfer	VALID	0	0	0	2	0	1	1	137	405	270	0	0	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=0 fan=0 weld=45 none=0	weld	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	cap	OK	1e-6	1	1	0.11	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R3-C1	AC23	curved	19	1	original	VALID	0	0	0	2	0	1	1	54	156	104	0	0		-		cap	OK	1e-6	1	1	0.11	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R3-C2	AC23	curved	19	2	fillet	VALID	0	0	0	2	0	1	1	744	2226	1484	0	0	tube=0 capTri=0 cap=8 coons=0 saddle=0 flat=0 fan=0 weld=46 none=0	cap	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	cap	OK	1e-6	1	1	0.12	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R3-C3	AC23	curved	19	3	chamfer	VALID	0	0	0	2	0	1	1	168	498	332	0	0	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=0 fan=0 weld=54 none=0	weld	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	cap	OK	1e-6	1	1	0.11	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R4-C1	AC23	curved	32	1	original	VALID	0	0	0	2	0	1	1	80	234	156	0	0		-		cap	OK	1e-6	1	1	0.11	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R4-C2	AC23	curved	32	2	fillet	VALID	0	0	0	2	0	1	1	894	2676	1784	0	1	tube=0 capTri=0 cap=4 coons=0 saddle=0 flat=2 fan=0 weld=28 none=0	cap	tier=pullIn welded=0 gate=1 curvedFans=1 wallWalk=1	cap	OK	1e-6	1	1	0.22	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R4-C3	AC23	curved	32	3	chamfer	VALID	0	0	0	2	0	1	1	178	528	352	0	1	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=0 fan=2 weld=32 none=0	fan	tier=pullIn welded=0 gate=1 curvedFans=1 wallWalk=1	cap	OK	1e-6	1	1	0.16	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R5-C1	AC23	curved	64	1	original	VALID	0	0	0	2	0	1	1	144	426	284	0	0		-		cap	OK	1e-6	1	1	0.11	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R5-C2	AC23	curved	64	2	fillet	VALID	0	0	0	2	0	1	1	5159	15471	10314	0	0	tube=0 capTri=0 cap=7 coons=0 saddle=0 flat=1 fan=0 weld=84 none=0	cap	tier=pullIn welded=1 gate=0 curvedFans=1 wallWalk=0	cap	OK	1e-6	1	1	0.55	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC23-R5-C3	AC23	curved	64	3	chamfer	VALID	0	0	0	2	0	1	1	295	879	586	0	0	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=0 fan=0 weld=95 none=0	weld	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	cap	OK	1e-6	1	1	0.14	9de6d8c0	46.711,-42.291,32.504,7.42,-3,5
AC24-R1-C1	AC24	junction	stock	1	original	VALID	0	0	0	2	0	1	1	20	54	36	0	0		-		fan	OK	1e-6	1	1	0.10	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R1-C2	AC24	junction	stock	2	fillet	VALID	0	0	0	2	0	1	1	167	495	330	0	0	tube=4 capTri=13 cap=0 coons=0 saddle=0 flat=0 fan=0 weld=15 none=0	tube	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	fan	OK	1e-6	1	1	0.11	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R1-C3	AC24	junction	stock	3	chamfer	VALID	0	0	0	2	0	1	1	103	303	202	0	0	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=4 fan=13 weld=15 none=0	flat	tier=fullMitre welded=0 gate=0 curvedFans=1 wallWalk=1	fan	OK	1e-6	1	1	0.11	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R2-C1	AC24	junction	8	1	original	VALID	0	0	0	2	0	1	1	20	54	36	0	0		-		fan	OK	1e-6	1	1	0.11	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R2-C2	AC24	junction	8	2	fillet	VALID	0	0	0	2	0	1	1	167	495	330	0	0	tube=4 capTri=13 cap=0 coons=0 saddle=0 flat=0 fan=0 weld=15 none=0	tube	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	fan	OK	1e-6	1	1	0.11	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R2-C3	AC24	junction	8	3	chamfer	VALID	0	0	0	2	0	1	1	103	303	202	0	0	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=4 fan=13 weld=15 none=0	flat	tier=fullMitre welded=0 gate=0 curvedFans=1 wallWalk=1	fan	OK	1e-6	1	1	0.11	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R3-C1	AC24	junction	19	1	original	VALID	0	0	0	2	0	1	1	20	54	36	0	0		-		fan	OK	1e-6	1	1	0.10	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R3-C2	AC24	junction	19	2	fillet	VALID	0	0	0	2	0	1	1	612	1830	1220	0	0	tube=3 capTri=13 cap=0 coons=0 saddle=1 flat=0 fan=0 weld=15 none=0	tube	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	fan	OK	1e-6	1	1	0.11	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R3-C3	AC24	junction	19	3	chamfer	VALID	0	0	0	2	0	1	1	103	303	202	0	0	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=4 fan=13 weld=15 none=0	flat	tier=fullMitre welded=0 gate=0 curvedFans=1 wallWalk=1	fan	OK	1e-6	1	1	0.11	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R4-C1	AC24	junction	32	1	original	VALID	0	0	0	2	0	1	1	20	54	36	0	0		-		fan	OK	1e-6	1	1	0.11	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R4-C2	AC24	junction	32	2	fillet	VALID	0	0	0	2	0	1	1	1278	3828	2552	0	0	tube=3 capTri=13 cap=0 coons=0 saddle=1 flat=0 fan=0 weld=15 none=0	tube	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	fan	OK	1e-6	1	1	0.11	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R4-C3	AC24	junction	32	3	chamfer	VALID	0	0	0	2	0	1	1	103	303	202	0	0	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=4 fan=13 weld=15 none=0	flat	tier=fullMitre welded=0 gate=0 curvedFans=1 wallWalk=1	fan	OK	1e-6	1	1	0.11	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R5-C1	AC24	junction	64	1	original	VALID	0	0	0	2	0	1	1	20	54	36	0	0		-		fan	OK	1e-6	1	1	0.10	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R5-C2	AC24	junction	64	2	fillet	VALID	0	0	0	2	0	1	1	4009	12021	8014	0	0	tube=3 capTri=13 cap=0 coons=0 saddle=1 flat=0 fan=0 weld=15 none=0	tube	tier=pullIn welded=0 gate=0 curvedFans=1 wallWalk=1	fan	OK	1e-6	1	1	0.14	9de6d8c0	36.022,36.022,36.022,6,6,6
AC24-R5-C3	AC24	junction	64	3	chamfer	VALID	0	0	0	2	0	1	1	103	303	202	0	0	tube=0 capTri=0 cap=0 coons=0 saddle=0 flat=4 fan=13 weld=15 none=0	flat	tier=fullMitre welded=0 gate=0 curvedFans=1 wallWalk=1	fan	OK	1e-6	1	1	0.11	9de6d8c0	36.022,36.022,36.022,6,6,6
